polymer_name,membrane_type,thickness_um,permeability_LMH_bar,pore_size_nm,MWCO,porosity,surface_charge,hydrophilicity,membrane_area_cm2,baseline_rejection_percent,fouling_coefficient,water_contaminant,water_feed_concentration_mg_L,water_turbidity_NTU,water_TDS_mg_L,water_pH,water_temperature_C,water_viscosity_Pa_s,water_density_kg_m3,op_TMP_bar,op_feed_flow_L_min,op_crossflow_velocity_m_s,op_recovery_percent,op_operating_time_hr,op_temperature_C,op_membrane_area_m2,op_pump_efficiency,op_electricity_price_per_kwh,flux_LMH,initial_flux_LMH,rejection_percent,permeate_mg_L,flux_decline_percent,energy_kWh_m3,cost_per_m3,feasibility_score,flux_model,rejection_model,scientific_note,physics_model,rejection_score,flux_score,fouling_score,energy_score,cost_score,dataset_type
Custom Polymer,RO,342.7352625811166,9.95039976871786,59.63522009399603,22562.929769891347,0.6138115918521061,0.6548817050174944,0.5934562725899734,10000,79.50899422661033,0.054095759265568026,Custom contaminant,451.78752094969633,86.41083538153454,2197.628959804754,7.118521958175059,21.04697158745113,0.001,1000.0,1.1975188181133762,8.007362664992872,0.20109493764397696,33.00376574440061,22.687375706292453,21.04697158745113,5.101018609101612,0.7,8,3.4923458656824273,11.915790970790624,79.50899422661033,92.57580700125634,70.69144738907158,0.047520588058388546,0.38016470446710837,52.20307556804793,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,83.69367813327403,11.641152885608092,0.0,100,100,synthetic_physics
Custom Polymer,RO,125.07167999702322,11.469263608689893,34.49224693569344,81665.19823733016,0.36833995538735553,0.545011612044827,0.8027049761268789,10000,55.52995640796534,0.09325566413088364,Custom contaminant,959.5051027373996,40.21380749035539,247.73785810876458,9.539816141547272,36.50998844717449,0.001,1000.0,10.538400654738235,28.060402896856473,0.21962369174836366,66.45880666584779,12.217100902214971,36.50998844717449,0.43539017191130946,0.7,8,38.68232046958169,120.86769512318297,55.52995640796534,426.69233745511855,67.9961461744113,0.41819050250670453,3.3455240200536362,65.45840499240828,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,58.45258569259509,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,475.74317220332597,83.08589854422928,28.44261588084344,5805.845950867395,0.7582459887767264,0.8741254497594029,0.5324153197128694,10000,82.0516388424096,0.0720770088030672,Custom contaminant,425.5677134277711,11.944843592870036,380.58340524717846,5.396392880057125,35.099222392196324,0.001,1000.0,3.087479554566464,12.108233943820826,0.5531279187289855,21.13484135587058,4.335357090867997,35.099222392196324,5.676830792809826,0.7,8,187.6822744466564,256.5260130280914,82.0516388424096,76.38243017611568,26.836942487347727,0.12251903004112888,0.980152240329031,75.22955115246668,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,86.37014614990484,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,190.3657027883416,62.989769298206454,91.30832870045896,15523.816577789232,0.7394035618691448,0.8049799348458373,0.8290875833359028,10000,81.50116727357366,0.09492126533250438,Custom contaminant,642.8205333371366,69.04955512178131,147.79838172885536,9.748555474963897,27.568112843967395,0.001,1000.0,15.673023620167948,19.486810114006794,0.022273241776637996,43.230099490733295,12.41896780392433,27.568112843967395,4.426193954283373,0.7,8,303.71482235533375,987.2401420397196,81.50116727357366,118.91429519315855,69.23597315159472,0.6219453822502526,4.975563058002021,75.0267458376324,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,85.79070239323543,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,132.4147830267638,53.226942575221095,38.15253582965592,97008.22236345596,0.22104911543685202,-0.36066886474582605,0.293960470924571,10000,77.11112789417426,0.07739563726125144,Custom contaminant,647.3030607700304,95.00017705742079,927.1411479322154,8.156629415529979,10.751206090155508,0.001,1000.0,5.395291760125766,23.722266671833047,0.040684840596323116,51.325209541522916,16.44029929744014,10.751206090155508,7.492643976896662,0.7,8,80.45386733888516,287.1748846927777,77.11112789417426,148.16036971674774,71.9843650586104,0.2140988795413492,1.7127910363307937,73.40936290837999,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,81.16960830965712,100.0,0.0,100,100,synthetic_physics
Custom Polymer,UF,263.12150737307604,60.79052183288404,40.21045987657023,4604.676734402972,0.16996629904215915,0.30999184840292826,0.9955552995857763,10000,50.78858163424848,0.0858496070398255,Custom contaminant,753.4986653537322,82.67748280138787,1681.0942135456562,7.71949588110463,30.901748358236603,0.001,1000.0,17.207531743929927,6.992187322938114,0.9269203743121148,6.951305266367751,20.15069414750772,30.901748358236603,0.8597302229410029,0.7,8,185.46234913647947,1046.0548341694173,50.78858163424848,370.8073805875792,82.27030332652309,0.6828385618133315,5.462708494506652,63.7115827073547,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,53.46166487815629,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,11.90813172675498,45.08041384806803,34.10156344502183,17016.294692959218,0.41576311256273446,-0.19525823365563233,0.7676610326987415,10000,94.56720227289462,0.09962225150622686,Custom contaminant,133.16628483925865,29.539079470985065,2748.6230608136116,4.532406958047335,22.205675181724793,0.001,1000.0,18.86159146082293,47.5825772320048,0.4170911452784035,55.0547666074098,11.233521561318977,22.205675181724793,7.559259340419783,0.7,8,277.6792902803876,850.2883488870837,94.56720227289462,7.234654896017915,67.34292659145177,0.7484758522187382,5.987806817749906,79.84054820580329,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,99.54442344515223,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,25.47485203956927,15.271557743214487,61.805681550816324,23638.95011308483,0.566236609488404,-0.2975541450774033,0.8866455581278214,10000,90.88104333944332,0.07646148100997342,Custom contaminant,775.1661362239092,27.113788623509038,1533.3533527544016,5.184892311179669,35.82658505562982,0.001,1000.0,16.496738808054616,45.205333752041064,0.8787022114120169,76.96971965446211,5.86590144335026,35.82658505562982,9.325060478873624,0.7,8,160.87687629238857,251.9308992819334,90.88104333944332,70.68706400957001,36.142459400205276,0.6546324929068257,5.237059943254605,78.48248965137385,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,95.66425614678245,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,217.02259111989457,56.47701570081943,34.9176333083775,29211.024192614732,0.26892003658427016,-0.8351440210857464,0.49656489714718743,10000,94.29930761812298,0.09637203554478578,Custom contaminant,525.7658764282157,42.85929182509165,1446.7647163198567,5.255664085431706,34.68807631579291,0.001,1000.0,4.127982672974255,36.11451507963834,0.7623851613811911,48.11517815208007,20.77876981143847,34.68807631579291,2.9813984892614354,0.7,8,31.473006486599274,233.13614223427757,94.29930761812298,29.972295264052214,86.50015987011908,0.1638088363601842,1.3104706908814736,79.74185017509794,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,99.2624290717084,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,441.992438409003,73.21163550033111,80.07623294841432,66625.68109796775,0.6924401118929786,0.9861977254352718,0.42016285452463864,10000,90.61439261710757,0.11296406513011487,Custom contaminant,458.3414640548978,92.6948999732512,1243.8351957605246,7.392795497657425,13.178270709728846,0.001,1000.0,4.670348842512071,42.19411235615427,0.4025871956005589,34.55630670614437,6.280553927479575,13.178270709728846,4.966942309544798,0.7,8,168.1928483391272,341.92387711738706,90.61439261710757,43.01813028919377,50.80985576173016,0.1853313034225536,1.4826504273804288,78.38424991156595,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,95.3835711759027,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,448.6304177091324,7.941328772374204,57.90725239277143,46993.70010528729,0.5299972953301049,-0.10544862618346174,0.3986448208534151,10000,73.54684755023152,0.08938987366968004,Custom contaminant,505.973378921459,47.214445102064616,2471.722398878434,8.473887947427146,20.241354825435785,0.001,1000.0,16.051426926803344,42.82888278122051,0.16195728332044862,48.70118462980691,7.204831849581524,20.241354825435785,7.417805987074553,0.7,8,66.94285565665497,127.46965849148545,73.54684755023152,133.8459092813383,47.48330194896809,0.6369613864938288,5.095691091950631,72.09620699219056,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,77.4177342634016,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,127.00481138575479,67.46894889313015,26.257340949705757,51358.804461279346,0.7640525275413346,-0.237384923087131,0.8757384859632077,10000,99.24853460207434,0.13185337307674866,Custom contaminant,174.20736942610944,81.96582195351631,193.2332457916276,6.359811302195848,36.122001199535916,0.001,1000.0,13.837293812646413,27.104280939556027,0.39398538483179435,65.92227098527145,17.17462249278319,36.122001199535916,4.737212664195166,0.7,8,96.97982488064922,933.5876690646669,99.24853460207434,1.3091081018737285,89.61213519692153,0.5490989612585814,4.392791690068651,80.0,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,100.0,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,122.67452873112987,17.868759406703862,64.63757266902456,97213.43709882615,0.27307960131473924,-0.500659242132347,0.13949884796218992,10000,92.94212140815425,0.03782764335964344,Custom contaminant,508.14674145763894,99.08724780022045,135.20861267392632,7.338916543064765,25.368671281148373,0.001,1000.0,16.187458052921066,18.40879543808607,0.41623794531005115,17.595348544914774,17.909157943440988,25.368671281148373,7.8686182009626675,0.7,8,146.91136005710237,289.24979335375747,92.94212140815425,35.864380080500446,49.20951944210129,0.6423594470583743,5.138875576466995,79.2418342030042,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,97.83381200858342,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,76.96502718162682,39.95225032484385,89.39759454090562,769.3737307408223,0.30913134943584264,0.11008457010509543,0.3340938596599533,10000,63.5750549399657,0.07170543531096583,Custom contaminant,189.7078770285968,52.96252409594838,2149.418171808355,7.451769715771013,12.793279925755927,0.001,1000.0,16.91929056047835,9.57391403688692,0.7671638806050174,32.04238330818878,18.894891679318405,12.793279925755927,2.142101743712923,0.7,8,174.3863064600479,675.9637317909986,63.5750549399657,69.10098998222381,74.20182500058058,0.6714004196037215,5.371203356829772,68.42238866209263,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,66.92111046312179,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,253.5426646465663,4.260665455137689,23.304436539451004,72539.21909234265,0.6861684348137979,-0.8384292721243791,0.8820777094381044,10000,89.79610848225363,0.13110422287750997,Custom contaminant,701.4442690330515,67.41530672939648,1622.770376700105,7.91672334694789,37.57328993699815,0.001,1000.0,2.1903356280508266,16.47245941445847,0.08173042385991311,75.86038789580289,10.963738450985618,37.57328993699815,6.7859102596942655,0.7,8,2.2168510337539424,9.332287345593471,89.79610848225363,71.57461226958154,76.24536245338933,0.08691808054774187,0.695344644381935,54.93015267071296,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,94.52221945500382,7.389503445846475,0.0,100,100,synthetic_physics
Custom Polymer,MF,422.1488316071175,99.10902455957236,17.01646332143431,80051.50426896375,0.7211960286957155,-0.9022492462982488,0.7540905601855734,10000,67.70079352770786,0.09904653476321264,Custom contaminant,518.9077140784761,25.974225208663693,492.1419498115595,4.70168339853525,13.099685731254752,0.001,1000.0,12.82824279466464,18.219131718577366,0.2244671038238137,56.89138195294273,16.64096479551197,13.099685731254752,5.437766094334277,0.7,8,244.60381324326372,1271.3946301925748,67.70079352770786,167.60307397085836,80.76098424246025,0.5090572541637791,4.072458033310233,69.94239761547132,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,71.2639931870609,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,198.85297340629643,83.75043415566,8.438801385287434,74113.19385683119,0.791913189682351,0.6931964325756337,0.5796647193100594,10000,81.27562660992533,0.05622698466835728,Custom contaminant,682.6903660755229,77.0395383181327,2994.8625952417765,6.954777502002598,11.839121973203268,0.001,1000.0,11.997987424473507,6.832183349126261,0.25231739312054896,29.658493347930293,17.67920201898765,11.839121973203268,1.9197004263971555,0.7,8,371.8654349642751,1004.8366557938052,81.27562660992533,127.82949324204861,62.992449288137564,0.4761106124631706,3.808884899705365,74.94365190891986,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,85.55329116834245,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,91.21894395275274,5.451460007383919,87.45075369903421,69503.78972342804,0.12796252593233856,-0.9434153887237708,0.5586742964750561,10000,64.09846662420688,0.09152532081262968,Custom contaminant,440.2581339241557,92.33125623102546,934.646143387967,8.07487221063336,11.621629348557976,0.001,1000.0,19.126038576940722,49.05711592750926,0.7416838827262483,39.890935367267986,5.6698458241906415,11.621629348557976,8.143911768454851,0.7,8,62.05367206066004,104.2648344018744,64.09846662420688,158.05942089042475,40.48456278031121,0.7589697854064109,6.071758283251287,68.61522454576043,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,67.47207013074407,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,118.75747938486504,45.670314121569305,46.81709484386172,82727.84972228456,0.5786912790338536,0.28633508708011024,0.6498274225632784,10000,63.4964569611857,0.058898132675282426,Custom contaminant,55.20566258233908,78.69411358121238,1355.6948239924602,6.629430142525441,17.360687948008803,0.001,1000.0,4.3466601728966925,29.80327454888243,0.24022748505163902,9.815663867409832,18.53642427555111,17.360687948008803,3.827047400623023,0.7,8,66.62604071173276,198.5133354759067,63.4964569611857,20.152022800606748,66.43749874435056,0.172486514935477,1.379892119483816,68.39343151201578,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,66.83837574861653,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,196.3154361106592,43.70050987006334,81.68943751740129,32423.271146011804,0.6306253478804853,0.8790896815590865,0.6608681959247994,10000,71.54088595073353,0.11342950985626638,Custom contaminant,463.31839605387165,41.44272711081408,1623.3211743607815,5.9063340088557625,13.127506488400035,0.001,1000.0,8.41406970941807,7.068987175335795,0.41633705881989225,46.77002909100877,22.3717127583327,13.127506488400035,0.4586010773485055,0.7,8,29.068427710554342,367.6991363838254,71.54088595073353,131.85631074420348,92.09450748336513,0.33389165540275106,2.6711332432220085,70.58085826696026,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,75.30619573761423,96.89475903518114,0.0,100,100,synthetic_physics
Custom Polymer,RO,234.29024145853788,3.0058516922097773,25.705269417933316,12289.282609302756,0.25175590201201137,-0.45085951307816363,0.4013063353821963,10000,76.39906573509563,0.005143549119325985,Custom contaminant,170.2506670224534,9.356638560880072,1694.052857861957,5.974449222407619,26.45193208104154,0.001,1000.0,4.592101383058622,2.1872383502916586,0.9419532322575443,13.123109089174552,3.481180577100345,26.45193208104154,1.550813582450391,0.7,8,13.558220828042227,13.803175713065617,76.39906573509563,40.180748009530454,1.7746270142132814,0.18222624550525013,1.457809964042001,77.67091456068171,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,80.42006919483751,45.194069426807424,91.1268649289336,100,100,synthetic_physics
Custom Polymer,NF,490.8254967567036,62.14836377682961,61.41870521868121,98676.4710510937,0.16190713849225835,0.9490017850845782,0.2040131465540409,10000,81.09126802774557,0.06591211696890478,Custom contaminant,390.1122953424064,93.12433284794625,532.7604124767437,9.982414066457462,21.373751832746457,0.001,1000.0,13.045743096993377,48.427429842684646,0.06702503987518503,74.21482721938929,13.843567555827066,21.373751832746457,7.073529101876778,0.7,8,325.55373343164524,810.7715877310081,81.09126802774557,73.76528831710525,59.846430442545916,0.5176882185488084,4.141505748390467,74.87573032601152,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,85.35922950289007,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,271.3598411072058,67.67785775779913,46.1684834313805,15921.025221552643,0.27088335255990365,0.708785581986997,0.03447099283276278,10000,85.37221771419655,0.1499115552946064,Custom contaminant,17.40816614569895,16.10456828199399,2055.01847259009,4.359945007512089,27.693699515675767,0.001,1000.0,13.743202050508911,29.81917105758944,0.37153285599085656,57.29617219899792,14.465919058324781,27.693699515675767,2.1556080037298058,0.7,8,106.34568242317607,930.1104735110355,85.37221771419655,2.5464286437437837,88.566338574628,0.5453651611707727,4.362921289366182,76.45292231575662,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,89.8654923307332,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,285.9364163567038,88.30881449675383,67.01649528335454,47443.25498568779,0.3251088720086158,-0.8282275811248543,0.2446271327590287,10000,50.55821897903515,0.14806075804111984,Custom contaminant,230.25742960745256,81.48759426853726,589.0701572344379,5.701606897633443,22.548319576851,0.001,1000.0,6.623232150003782,40.11918982523319,0.9581164739352689,70.64708627381364,4.109079873272279,22.548319576851,7.789217895857973,0.7,8,318.3113325911619,584.88977930362,50.55821897903515,113.84337413101898,45.57755258261669,0.26282667282945904,2.1026133826356723,63.626712255434,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,53.219177872668574,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,457.55674221542967,52.26997899118926,34.301727717613964,16124.036984752183,0.10826636172530324,-0.5041060166782305,0.9140200632813119,10000,89.78338339438416,0.1456200876238543,Custom contaminant,109.75390591015932,59.217874350566944,845.7363746892522,7.257650234634444,19.613646566903654,0.001,1000.0,5.812617894818479,29.118419799205277,0.1914849802508449,40.18500777290876,15.794088228534818,19.613646566903654,1.3690025245097603,0.7,8,30.463118814014784,303.8254152459727,89.78338339438416,11.213135776529317,89.97347908194175,0.23065944045510214,1.8452755236408172,78.07808861898363,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,94.50882462566753,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,465.991192729683,51.06674524595835,82.13326921654988,65563.5903467958,0.5970006588557819,0.43226188198567606,0.8750998970614726,10000,80.61891120884152,0.045341486999601485,Custom contaminant,108.51454643680259,60.625061945014146,292.4231309346851,5.447760710137182,11.821215538057352,0.001,1000.0,11.067974262330027,8.856568122200533,0.6143032462391386,64.31488481474507,19.814196938138764,11.821215538057352,3.1644807305625116,0.7,8,230.16215701986565,565.2054220432314,80.61891120884152,21.031300596239603,59.278140647019306,0.43920532822160346,3.5136426257728277,74.70170412957319,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,84.86201179878056,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,285.8752724423159,47.81583103326249,65.85627525105171,21403.668820441588,0.785470267710756,-0.8038403458181351,0.8292211412031192,10000,79.64538974886428,0.040503938343088804,Custom contaminant,748.2182506536968,8.448089567707196,2345.811719901471,7.539911333458081,13.322509551892047,0.001,1000.0,1.7742101492289304,37.79098033838666,0.3000065474387988,71.69763880754101,18.408715994209135,13.322509551892047,7.0120834227053885,0.7,8,40.24905872055272,84.83533271302997,79.64538974886428,152.2969087484258,52.556255237776874,0.07040516470826583,0.5632413176661266,74.34303832852895,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,83.83725236722556,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,146.51696579039097,71.18550738314018,94.86662076696857,9610.203519871608,0.32831384940249625,-0.5306554690768117,0.3932501344006667,10000,87.04239947721193,0.07376517430668104,Custom contaminant,575.0233000590438,31.415488807834237,509.7388745525916,5.601601893626372,35.79040903725961,0.001,1000.0,12.127855850637527,19.521444986664452,0.7920069219182317,9.834307434118157,6.466440566176064,35.79040903725961,2.378021225167659,0.7,8,535.8188177626906,863.3275721972175,87.04239947721193,74.50922213460387,37.9356301109437,0.48126412144205605,3.8501129715364484,77.06825243897282,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,91.62357839706519,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,355.98830537245254,62.16080770246686,1.493511564152817,18838.84520794081,0.5448789050811549,-0.24056134703666854,0.9242803836790608,10000,88.15973853517372,0.06987069055659739,Custom contaminant,752.0198277628878,97.54043238262216,1436.8443916342649,7.8551553273312,37.55993845183885,0.001,1000.0,5.123758308316231,44.44133776964764,0.10656925970525283,53.633612794073485,18.896696643810934,37.55993845183885,6.1846015705990185,0.7,8,85.05411241009246,318.49695491716216,88.15973853517372,89.0411138744622,73.29515679915552,0.20332374255616023,1.6265899404492818,77.47990367085347,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,92.79972477386707,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,252.8120540347461,62.117362892642916,16.014707169165014,21949.285677856726,0.2889295407694394,0.19555868126007625,0.4419010737450705,10000,62.1993445400434,0.13300735316096413,Custom contaminant,380.18262189029116,44.60317192298911,1288.1331219920842,5.091657731660516,31.948810462907,0.001,1000.0,9.079473592923387,1.7965983847432039,0.964373565336199,66.18227086965602,17.503644821157376,31.948810462907,8.704009518133438,0.7,8,54.977735479303696,563.9929560457905,62.1993445400434,143.7115230193785,90.25205281556033,0.3602965714359907,2.8823725714879256,67.91554798843704,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,65.47299425267727,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,175.36995612837495,61.484909163253164,61.27197311135382,27096.3170466544,0.2553665760129471,-0.7721854903619558,0.6593141959164528,10000,88.96785765243592,0.11533818202996554,Custom contaminant,323.1126234131246,20.525985046520223,1415.4811175184036,7.280880761443063,37.57261383905667,0.001,1000.0,17.521498454626272,45.88685823378955,0.8517597612846198,77.34359033272334,11.43924993347285,37.57261383905667,0.5699876245876343,0.7,8,287.9647521312048,1077.307740886777,88.96785765243592,35.646244557884565,73.26996352089989,0.6952975582795029,5.562380466236023,77.77763176668691,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,93.65037647624834,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,50.94539575275434,39.63733803546197,26.51102203602673,17409.088840426197,0.7672426421560541,-0.6091608231787551,0.959379272315231,10000,87.96585813202825,0.0979371224581574,Custom contaminant,679.2587704884845,33.1474323659124,1974.6384103690182,5.120152709687591,38.13116297607938,0.001,1000.0,6.175508131219752,13.504139102383567,0.714051170212216,54.23365385496364,11.105524581067673,38.13116297607938,6.361217723438784,0.7,8,82.49350809105657,244.78070333790137,87.96585813202825,81.74296409122492,66.29901500970014,0.2450598466730222,1.9604787733841775,77.40847404864198,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,92.5956401389771,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,339.930870626958,27.790458824324194,28.010761690969275,16636.903526906564,0.33266399452531525,-0.33749787937734377,0.45417901170226926,10000,59.50193328285084,0.03298609274302111,Custom contaminant,546.3211859465961,12.887740467047514,2097.801323167622,9.663682755175579,22.803868649931346,0.001,1000.0,18.0418852003834,5.817512965167357,0.05252805110188812,59.102665813537996,18.38400696506517,22.803868649931346,8.446276585560938,0.7,8,273.4099194889745,501.39226777443895,59.50193328285084,221.249518374573,45.46985722325234,0.715947825984798,5.727582607878384,66.92176489368188,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,62.63361398194826,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,37.84066241599089,77.91379844072621,38.277334546861596,30682.094451878762,0.22111674494030786,0.9920315102050541,0.06366358931886362,10000,91.26769992893918,0.09772669314612649,Custom contaminant,737.7296398192485,71.17171199217964,2589.460006712229,5.10275241913665,10.024738505040562,0.001,1000.0,12.05086408305667,18.339073326843362,0.1325494578059663,18.96040655781791,8.296108842791739,10.024738505040562,0.795310371778362,0.7,8,417.37627358847254,938.9285952038642,91.26769992893918,64.42076586217294,55.54760226491451,0.47820889256735566,3.8256711405388453,78.62494207908284,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,96.07126308309387,100.0,0.0,100,100,synthetic_physics
Custom Polymer,RO,458.8528648678976,31.898172186015923,98.24083904988491,96454.51732887479,0.19979989762897968,0.4298486057923818,0.6008048891270692,10000,84.46328894794718,0.018947695002098842,Custom contaminant,196.67447784821246,7.66386614508815,1851.9891951295065,9.919546455094547,30.159536129738242,0.001,1000.0,14.273078393434206,49.24466703562077,0.6812314386300782,8.013617947135275,20.874631620130042,30.159536129738242,3.7103150747500835,0.7,8,306.5551548466039,455.28511221826784,84.46328894794718,30.5567453364104,32.66743264391246,0.5663920001925662,4.5311360015405295,76.1180538229279,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,88.90872520836545,100.0,0.0,100,100,synthetic_physics
Custom Polymer,MF,12.138174542210528,51.21618357852124,93.7644850867501,26104.403375900827,0.44405922113698804,-0.6524462244352185,0.0576926716664401,10000,54.019192840984346,0.11041658136439654,Custom contaminant,865.4337260347276,14.32988392524911,936.1238466503593,5.170176805868964,10.805673307792837,0.001,1000.0,11.157941123762274,35.29618633674473,0.6513987060762197,34.10401604766857,13.542740779587776,10.805673307792837,1.0315831356986245,0.7,8,128.10674750512536,571.4671609529402,54.019192840984346,397.93341265711194,77.58283305527071,0.44277544177335826,3.542203534186866,64.90180788878371,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,56.862308253667734,100.0,0.0,100,100,synthetic_physics
Custom Polymer,NF,466.57936358096185,76.38926703416979,92.35117048669157,91709.68830768704,0.5545748319754185,0.8564772962243303,0.4167041030824632,10000,50.18045061476855,0.01407281179769311,Custom contaminant,118.39245244380706,9.535345318286026,1119.936933465764,8.207624842656145,33.71946419801485,0.001,1000.0,11.886222832023568,8.175372553291998,0.7504225861266935,31.610143935319922,0.8053436937872118,33.71946419801485,2.8778273432742187,0.7,8,897.7473995102911,907.9798499430942,50.18045061476855,58.982586313629106,1.1269468626913248,0.4716755095846249,3.773404076676999,82.36058757432866,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,52.82152696291427,100.0,94.36526568654338,100,100,synthetic_physics
Custom Polymer,MF,171.99427152907916,28.15030798659219,81.37514516557097,76112.67656061199,0.586886421288849,-0.7219898429754694,0.807833909706282,10000,83.79108048699986,0.03325146453980182,Custom contaminant,651.6129909787012,48.3511641003681,1374.1151793830527,4.672738980834333,25.54912827535496,0.001,1000.0,2.1786498176528,9.048415975459065,0.1412208511320151,76.55812093025057,7.194320225431417,25.54912827535496,3.6165228036004766,0.7,8,48.2811853158733,61.32966336185924,83.79108048699986,105.61942524399055,21.275965545411346,0.08645435791252859,0.6916348633002287,75.87039807415783,Permeability model: J = A × TMP,User-provided baseline rejection,Screening-level approximation; requires experimental validation.,simple,88.20113735473669,100.0,0.0,100,100,synthetic_physics
